#TYPE System.Management.Automation.PSCustomObject,,,,,
"Date","Time","Total","InUse","Free","PctUsed"
"9/7/2017","2:00:00 PM","3000","577","2423","19"
"9/7/2017","2:05:00 PM","3000","615","2385","21"
"9/7/2017","2:10:00 PM","3000","749","2251","25"
"9/7/2017","2:15:00 PM","3000","1005","1995","34"
"9/7/2017","2:20:00 PM","3000","1537","1463","51"
"9/7/2017","2:25:00 PM","3000","2214","786","74"
"9/7/2017","2:30:00 PM","3000","850","2150","28"
"9/7/2017","2:35:00 PM","3000","2501","499","83"
"9/7/2017","2:40:00 PM","3000","1561","1439","52"
"9/7/2017","2:45:00 PM","3000","2607","393","87"
"9/7/2017","2:50:00 PM","3000","1398","1602","47"
"9/7/2017","2:55:00 PM","3000","1220","1780","41"
"9/7/2017","3:00:00 PM","3000","2607","393","87"
"9/7/2017","3:05:00 PM","3000","1165","1835","39"
"9/7/2017","3:10:00 PM","3000","2489","511","83"
"9/7/2017","3:15:00 PM","3000","896","2104","30"
"9/7/2017","3:20:00 PM","3000","1920","1080","64"
"9/7/2017","3:25:00 PM","3000","2499","501","83"
"9/7/2017","3:30:00 PM","3000","1624","1376","54"
"9/7/2017","3:35:00 PM","3000","956","2044","32"
"9/7/2017","3:40:00 PM","3000","1661","1339","55"
"9/7/2017","3:45:00 PM","3000","1472","1528","49"
"9/7/2017","3:50:00 PM","3000","2337","663","78"
"9/7/2017","3:55:00 PM","3000","2018","982","67"
"9/7/2017","4:00:00 PM","3000","548","2452","18"
"9/7/2017","4:05:00 PM","3000","1954","1046","65"
"9/7/2017","4:10:00 PM","3000","2515","485","84"
"9/7/2017","4:15:00 PM","3000","2359","641","79"
"9/7/2017","4:20:00 PM","3000","2525","475","84"
"9/7/2017","4:25:00 PM","3000","2265","735","76"
"9/7/2017","4:30:00 PM","3000","1585","1415","53"
"9/7/2017","4:35:00 PM","3000","1815","1185","61"
"9/7/2017","4:40:00 PM","3000","2211","789","74"
"9/7/2017","4:45:00 PM","3000","1516","1484","51"
"9/7/2017","4:50:00 PM","3000","1532","1468","51"
"9/7/2017","4:55:00 PM","3000","584","2416","19"
"9/7/2017","5:00:00 PM","3000","1964","1036","65"
"9/7/2017","5:05:00 PM","3000","1697","1303","57"
"9/7/2017","5:10:00 PM","3000","914","2086","30"
"9/7/2017","5:15:00 PM","3000","1771","1229","59"
"9/7/2017","5:20:00 PM","3000","1926","1074","64"
"9/7/2017","5:25:00 PM","3000","2607","393","87"
"9/7/2017","5:30:00 PM","3000","803","2197","27"
"9/7/2017","5:35:00 PM","3000","843","2157","28"
"9/7/2017","5:40:00 PM","3000","801","2199","27"
"9/7/2017","5:45:00 PM","3000","2407","593","80"
"9/7/2017","5:50:00 PM","3000","2035","965","68"
"9/7/2017","5:55:00 PM","3000","874","2126","29"
"9/7/2017","6:00:00 PM","3000","2614","386","87"
"9/7/2017","6:05:00 PM","3000","1847","1153","62"
"9/7/2017","6:10:00 PM","3000","2496","504","83"
"9/7/2017","6:15:00 PM","3000","2575","425","86"
"9/7/2017","6:20:00 PM","3000","1984","1016","66"
"9/7/2017","6:25:00 PM","3000","1377","1623","46"
"9/7/2017","6:30:00 PM","3000","2647","353","88"
"9/7/2017","6:35:00 PM","3000","2204","796","73"
"9/7/2017","6:40:00 PM","3000","2570","430","86"
"9/7/2017","6:45:00 PM","3000","863","2137","29"
"9/7/2017","6:50:00 PM","3000","1715","1285","57"
"9/7/2017","6:55:00 PM","3000","2464","536","82"
"9/7/2017","7:00:00 PM","3000","527","2473","18"
"9/7/2017","7:05:00 PM","3000","647","2353","22"
"9/7/2017","7:10:00 PM","3000","2302","698","77"
"9/7/2017","7:15:00 PM","3000","1053","1947","35"
"9/7/2017","7:20:00 PM","3000","877","2123","29"
"9/7/2017","7:25:00 PM","3000","2289","711","76"
"9/7/2017","7:30:00 PM","3000","1512","1488","50"
"9/7/2017","7:35:00 PM","3000","2179","821","73"
"9/7/2017","7:40:00 PM","3000","1783","1217","59"
"9/7/2017","7:45:00 PM","3000","2588","412","86"
"9/7/2017","7:50:00 PM","3000","2540","460","85"
"9/7/2017","7:55:00 PM","3000","2571","429","86"
"9/7/2017","8:00:00 PM","3000","1550","1450","52"
"9/7/2017","8:05:00 PM","3000","2402","598","80"
"9/7/2017","8:10:00 PM","3000","1740","1260","58"
"9/7/2017","8:15:00 PM","3000","2133","867","71"
"9/7/2017","8:20:00 PM","3000","1229","1771","41"
"9/7/2017","8:25:00 PM","3000","744","2256","25"
"9/7/2017","8:30:00 PM","3000","895","2105","30"
"9/7/2017","8:35:00 PM","3000","1284","1716","43"
"9/7/2017","8:40:00 PM","3000","623","2377","21"
"9/7/2017","8:45:00 PM","3000","2145","855","72"
"9/7/2017","8:50:00 PM","3000","699","2301","23"
"9/7/2017","8:55:00 PM","3000","799","2201","27"
"9/7/2017","9:00:00 PM","3000","2520","480","84"
"9/7/2017","9:05:00 PM","3000","2339","661","78"
"9/7/2017","9:10:00 PM","3000","2209","791","74"
"9/7/2017","9:15:00 PM","3000","557","2443","19"
"9/7/2017","9:20:00 PM","3000","1498","1502","50"
"9/7/2017","9:25:00 PM","3000","2194","806","73"
"9/7/2017","9:30:00 PM","3000","2643","357","88"
"9/7/2017","9:35:00 PM","3000","531","2469","18"
"9/7/2017","9:40:00 PM","3000","1471","1529","49"
"9/7/2017","9:45:00 PM","3000","1358","1642","45"
"9/7/2017","9:50:00 PM","3000","539","2461","18"
"9/7/2017","9:55:00 PM","3000","2346","654","78"
"9/7/2017","10:00:00 PM","3000","652","2348","22"
"9/7/2017","10:05:00 PM","3000","795","2205","27"
"9/7/2017","10:10:00 PM","3000","2563","437","85"
"9/7/2017","10:15:00 PM","3000","707","2293","24"
"9/7/2017","10:20:00 PM","3000","2346","654","78"
"9/7/2017","10:25:00 PM","3000","828","2172","28"
"9/7/2017","10:30:00 PM","3000","1759","1241","59"
"9/7/2017","10:35:00 PM","3000","715","2285","24"
"9/7/2017","10:40:00 PM","3000","665","2335","22"
"9/7/2017","10:45:00 PM","3000","1280","1720","43"
"9/7/2017","10:50:00 PM","3000","2523","477","84"
"9/7/2017","10:55:00 PM","3000","2373","627","79"
"9/7/2017","11:00:00 PM","3000","557","2443","19"
"9/7/2017","11:05:00 PM","3000","1937","1063","65"
"9/7/2017","11:10:00 PM","3000","1615","1385","54"
"9/7/2017","11:15:00 PM","3000","534","2466","18"
"9/7/2017","11:20:00 PM","3000","1528","1472","51"
"9/7/2017","11:25:00 PM","3000","2555","445","85"
"9/7/2017","11:30:00 PM","3000","2185","815","73"
"9/7/2017","11:35:00 PM","3000","1934","1066","64"
"9/7/2017","11:40:00 PM","3000","523","2477","17"
"9/7/2017","11:45:00 PM","3000","1027","1973","34"
"9/7/2017","11:50:00 PM","3000","1362","1638","45"
"9/7/2017","11:55:00 PM","3000","1921","1079","64"
"9/8/2017","12:00:00 AM","3000","2228","772","74"
"9/8/2017","12:05:00 AM","3000","1276","1724","43"
"9/8/2017","12:10:00 AM","3000","2655","345","89"
"9/8/2017","12:15:00 AM","3000","948","2052","32"
"9/8/2017","12:20:00 AM","3000","2494","506","83"
"9/8/2017","12:25:00 AM","3000","2196","804","73"
"9/8/2017","12:30:00 AM","3000","1200","1800","40"
"9/8/2017","12:35:00 AM","3000","2298","702","77"
"9/8/2017","12:40:00 AM","3000","2170","830","72"
"9/8/2017","12:45:00 AM","3000","2412","588","80"
"9/8/2017","12:50:00 AM","3000","2094","906","70"
"9/8/2017","12:55:00 AM","3000","1385","1615","46"
"9/8/2017","1:00:00 AM","3000","1574","1426","52"
"9/8/2017","1:05:00 AM","3000","1917","1083","64"
"9/8/2017","1:10:00 AM","3000","658","2342","22"
"9/8/2017","1:15:00 AM","3000","1933","1067","64"
"9/8/2017","1:20:00 AM","3000","2462","538","82"
"9/8/2017","1:25:00 AM","3000","1953","1047","65"
"9/8/2017","1:30:00 AM","3000","1307","1693","44"
"9/8/2017","1:35:00 AM","3000","591","2409","20"
"9/8/2017","1:40:00 AM","3000","1088","1912","36"
"9/8/2017","1:45:00 AM","3000","926","2074","31"
"9/8/2017","1:50:00 AM","3000","856","2144","29"
"9/8/2017","1:55:00 AM","3000","1146","1854","38"
"9/8/2017","2:00:00 AM","3000","1366","1634","46"
"9/8/2017","2:05:00 AM","3000","1009","1991","34"
"9/8/2017","2:10:00 AM","3000","621","2379","21"
"9/8/2017","2:15:00 AM","3000","534","2466","18"
"9/8/2017","2:20:00 AM","3000","1076","1924","36"
"9/8/2017","2:25:00 AM","3000","909","2091","30"
"9/8/2017","2:30:00 AM","3000","2649","351","88"
"9/8/2017","2:35:00 AM","3000","1885","1115","63"
"9/8/2017","2:40:00 AM","3000","1180","1820","39"
"9/8/2017","2:45:00 AM","3000","2264","736","75"
"9/8/2017","2:50:00 AM","3000","1623","1377","54"
"9/8/2017","2:55:00 AM","3000","2202","798","73"
"9/8/2017","3:00:00 AM","3000","932","2068","31"
"9/8/2017","3:05:00 AM","3000","2646","354","88"
"9/8/2017","3:10:00 AM","3000","1125","1875","38"
"9/8/2017","3:15:00 AM","3000","2187","813","73"
"9/8/2017","3:20:00 AM","3000","1764","1236","59"
"9/8/2017","3:25:00 AM","3000","1206","1794","40"
"9/8/2017","3:30:00 AM","3000","2414","586","80"
"9/8/2017","3:35:00 AM","3000","1836","1164","61"
"9/8/2017","3:40:00 AM","3000","1480","1520","49"
"9/8/2017","3:45:00 AM","3000","2429","571","81"
"9/8/2017","3:50:00 AM","3000","955","2045","32"
"9/8/2017","3:55:00 AM","3000","1100","1900","37"
"9/8/2017","4:00:00 AM","3000","2471","529","82"
"9/8/2017","4:05:00 AM","3000","1449","1551","48"
"9/8/2017","4:10:00 AM","3000","1331","1669","44"
"9/8/2017","4:15:00 AM","3000","1939","1061","65"
"9/8/2017","4:20:00 AM","3000","2571","429","86"
"9/8/2017","4:25:00 AM","3000","1456","1544","49"
"9/8/2017","4:30:00 AM","3000","2352","648","78"
"9/8/2017","4:35:00 AM","3000","1202","1798","40"
"9/8/2017","4:40:00 AM","3000","660","2340","22"
"9/8/2017","4:45:00 AM","3000","2223","777","74"
"9/8/2017","4:50:00 AM","3000","1383","1617","46"
"9/8/2017","4:55:00 AM","3000","1686","1314","56"
"9/8/2017","5:00:00 AM","3000","1820","1180","61"
"9/8/2017","5:05:00 AM","3000","646","2354","22"
"9/8/2017","5:10:00 AM","3000","1738","1262","58"
"9/8/2017","5:15:00 AM","3000","1668","1332","56"
"9/8/2017","5:20:00 AM","3000","634","2366","21"
"9/8/2017","5:25:00 AM","3000","2357","643","79"
"9/8/2017","5:30:00 AM","3000","2191","809","73"
"9/8/2017","5:35:00 AM","3000","2055","945","69"
"9/8/2017","5:40:00 AM","3000","2045","955","68"
"9/8/2017","5:45:00 AM","3000","1482","1518","49"
"9/8/2017","5:50:00 AM","3000","1886","1114","63"
"9/8/2017","5:55:00 AM","3000","2274","726","76"
"9/8/2017","6:00:00 AM","3000","1581","1419","53"
"9/8/2017","6:05:00 AM","3000","1647","1353","55"
"9/8/2017","6:10:00 AM","3000","2528","472","84"
"9/8/2017","6:15:00 AM","3000","957","2043","32"
"9/8/2017","6:20:00 AM","3000","1038","1962","35"
"9/8/2017","6:25:00 AM","3000","2101","899","70"
"9/8/2017","6:30:00 AM","3000","1075","1925","36"
"9/8/2017","6:35:00 AM","3000","1012","1988","34"
"9/8/2017","6:40:00 AM","3000","1491","1509","50"
"9/8/2017","6:45:00 AM","3000","1885","1115","63"
"9/8/2017","6:50:00 AM","3000","1990","1010","66"
"9/8/2017","6:55:00 AM","3000","1409","1591","47"
"9/8/2017","7:00:00 AM","3000","1912","1088","64"
"9/8/2017","7:05:00 AM","3000","2691","309","90"
"9/8/2017","7:10:00 AM","3000","537","2463","18"
"9/8/2017","7:15:00 AM","3000","1763","1237","59"
"9/8/2017","7:20:00 AM","3000","1200","1800","40"
"9/8/2017","7:25:00 AM","3000","2576","424","86"
"9/8/2017","7:30:00 AM","3000","1203","1797","40"
"9/8/2017","7:35:00 AM","3000","1946","1054","65"
"9/8/2017","7:40:00 AM","3000","1327","1673","44"
"9/8/2017","7:45:00 AM","3000","2563","437","85"
"9/8/2017","7:50:00 AM","3000","1635","1365","55"
"9/8/2017","7:55:00 AM","3000","2230","770","74"
"9/8/2017","8:00:00 AM","3000","1927","1073","64"
"9/8/2017","8:05:00 AM","3000","1355","1645","45"
"9/8/2017","8:10:00 AM","3000","1627","1373","54"
"9/8/2017","8:15:00 AM","3000","2368","632","79"
"9/8/2017","8:20:00 AM","3000","2231","769","74"
"9/8/2017","8:25:00 AM","3000","1415","1585","47"
"9/8/2017","8:30:00 AM","3000","1620","1380","54"
"9/8/2017","8:35:00 AM","3000","655","2345","22"
"9/8/2017","8:40:00 AM","3000","580","2420","19"
"9/8/2017","8:45:00 AM","3000","520","2480","17"
"9/8/2017","8:50:00 AM","3000","2266","734","76"
"9/8/2017","8:55:00 AM","3000","2622","378","87"
"9/8/2017","9:00:00 AM","3000","2030","970","68"
"9/8/2017","9:05:00 AM","3000","1324","1676","44"
"9/8/2017","9:10:00 AM","3000","1384","1616","46"
"9/8/2017","9:15:00 AM","3000","581","2419","19"
"9/8/2017","9:20:00 AM","3000","1790","1210","60"
"9/8/2017","9:25:00 AM","3000","1424","1576","47"
"9/8/2017","9:30:00 AM","3000","1076","1924","36"
"9/8/2017","9:35:00 AM","3000","2490","510","83"
"9/8/2017","9:40:00 AM","3000","1108","1892","37"
"9/8/2017","9:45:00 AM","3000","1440","1560","48"
"9/8/2017","9:50:00 AM","3000","1018","1982","34"
"9/8/2017","9:55:00 AM","3000","2599","401","87"
"9/8/2017","10:00:00 AM","3000","2517","483","84"
"9/8/2017","10:05:00 AM","3000","755","2245","25"
"9/8/2017","10:10:00 AM","3000","1607","1393","54"
"9/8/2017","10:15:00 AM","3000","2031","969","68"
"9/8/2017","10:20:00 AM","3000","659","2341","22"
"9/8/2017","10:25:00 AM","3000","2409","591","80"
"9/8/2017","10:30:00 AM","3000","2348","652","78"
"9/8/2017","10:35:00 AM","3000","838","2162","28"
"9/8/2017","10:40:00 AM","3000","2100","900","70"
"9/8/2017","10:45:00 AM","3000","694","2306","23"
"9/8/2017","10:50:00 AM","3000","2256","744","75"
"9/8/2017","10:55:00 AM","3000","822","2178","27"
"9/8/2017","11:00:00 AM","3000","2289","711","76"
"9/8/2017","11:05:00 AM","3000","1056","1944","35"
"9/8/2017","11:10:00 AM","3000","2537","463","85"
"9/8/2017","11:15:00 AM","3000","2322","678","77"
"9/8/2017","11:20:00 AM","3000","672","2328","22"
"9/8/2017","11:25:00 AM","3000","1400","1600","47"
"9/8/2017","11:30:00 AM","3000","1999","1001","67"
"9/8/2017","11:35:00 AM","3000","1194","1806","40"
"9/8/2017","11:40:00 AM","3000","1317","1683","44"
"9/8/2017","11:45:00 AM","3000","531","2469","18"
"9/8/2017","11:50:00 AM","3000","1816","1184","61"
"9/8/2017","11:55:00 AM","3000","1108","1892","37"
"9/8/2017","12:00:00 PM","3000","2437","563","81"
"9/8/2017","12:05:00 PM","3000","1297","1703","43"
"9/8/2017","12:10:00 PM","3000","1882","1118","63"
"9/8/2017","12:15:00 PM","3000","2588","412","86"
"9/8/2017","12:20:00 PM","3000","1635","1365","55"
"9/8/2017","12:25:00 PM","3000","2042","958","68"
"9/8/2017","12:30:00 PM","3000","2277","723","76"
"9/8/2017","12:35:00 PM","3000","1240","1760","41"
"9/8/2017","12:40:00 PM","3000","1385","1615","46"
"9/8/2017","12:45:00 PM","3000","675","2325","23"
"9/8/2017","12:50:00 PM","3000","2591","409","86"
"9/8/2017","12:55:00 PM","3000","916","2084","31"
"9/8/2017","1:00:00 PM","3000","865","2135","29"
"9/8/2017","1:05:00 PM","3000","897","2103","30"
"9/8/2017","1:10:00 PM","3000","1963","1037","65"
"9/8/2017","1:15:00 PM","3000","2282","718","76"
"9/8/2017","1:20:00 PM","3000","2612","388","87"
"9/8/2017","1:25:00 PM","3000","987","2013","33"
"9/8/2017","1:30:00 PM","3000","1640","1360","55"
"9/8/2017","1:35:00 PM","3000","1222","1778","41"
"9/8/2017","1:40:00 PM","3000","717","2283","24"
"9/8/2017","1:45:00 PM","3000","1935","1065","65"
"9/8/2017","1:50:00 PM","3000","1731","1269","58"
"9/8/2017","1:55:00 PM","3000","2214","786","74"
"9/8/2017","2:00:00 PM","3000","2061","939","69"
"9/8/2017","2:05:00 PM","3000","2372","628","79"
"9/8/2017","2:10:00 PM","3000","719","2281","24"
"9/8/2017","2:15:00 PM","3000","2371","629","79"
"9/8/2017","2:20:00 PM","3000","1008","1992","34"
"9/8/2017","2:25:00 PM","3000","1777","1223","59"
"9/8/2017","2:30:00 PM","3000","753","2247","25"
"9/8/2017","2:35:00 PM","3000","752","2248","25"
"9/8/2017","2:40:00 PM","3000","1566","1434","52"
"9/8/2017","2:45:00 PM","3000","714","2286","24"
"9/8/2017","2:50:00 PM","3000","1357","1643","45"
"9/8/2017","2:55:00 PM","3000","557","2443","19"
"9/8/2017","3:00:00 PM","3000","1470","1530","49"
"9/8/2017","3:05:00 PM","3000","1540","1460","51"
"9/8/2017","3:10:00 PM","3000","1979","1021","66"
"9/8/2017","3:15:00 PM","3000","918","2082","31"
"9/8/2017","3:20:00 PM","3000","1482","1518","49"
"9/8/2017","3:25:00 PM","3000","1043","1957","35"
"9/8/2017","3:30:00 PM","3000","1411","1589","47"
"9/8/2017","3:35:00 PM","3000","1448","1552","48"
"9/8/2017","3:40:00 PM","3000","2339","661","78"
"9/8/2017","3:45:00 PM","3000","651","2349","22"
"9/8/2017","3:50:00 PM","3000","671","2329","22"
"9/8/2017","3:55:00 PM","3000","2515","485","84"
"9/8/2017","4:00:00 PM","3000","1938","1062","65"
"9/8/2017","4:05:00 PM","3000","1325","1675","44"
"9/8/2017","4:10:00 PM","3000","505","2495","17"
"9/8/2017","4:15:00 PM","3000","1590","1410","53"
"9/8/2017","4:20:00 PM","3000","2289","711","76"
"9/8/2017","4:25:00 PM","3000","1692","1308","56"
"9/8/2017","4:30:00 PM","3000","1808","1192","60"
"9/8/2017","4:35:00 PM","3000","1098","1902","37"
"9/8/2017","4:40:00 PM","3000","1472","1528","49"
"9/8/2017","4:45:00 PM","3000","1233","1767","41"
"9/8/2017","4:50:00 PM","3000","1829","1171","61"
"9/8/2017","4:55:00 PM","3000","519","2481","17"
"9/8/2017","5:00:00 PM","3000","1666","1334","56"
"9/8/2017","5:05:00 PM","3000","2083","917","69"
"9/8/2017","5:10:00 PM","3000","1992","1008","66"
"9/8/2017","5:15:00 PM","3000","2358","642","79"
"9/8/2017","5:20:00 PM","3000","2370","630","79"
"9/8/2017","5:25:00 PM","3000","2604","396","87"
"9/8/2017","5:30:00 PM","3000","582","2418","19"
"9/8/2017","5:35:00 PM","3000","2655","345","89"
"9/8/2017","5:40:00 PM","3000","2640","360","88"
"9/8/2017","5:45:00 PM","3000","2177","823","73"
"9/8/2017","5:50:00 PM","3000","1291","1709","43"
"9/8/2017","5:55:00 PM","3000","553","2447","18"
"9/8/2017","6:00:00 PM","3000","1338","1662","45"
"9/8/2017","6:05:00 PM","3000","1956","1044","65"
"9/8/2017","6:10:00 PM","3000","2018","982","67"
"9/8/2017","6:15:00 PM","3000","2084","916","69"
"9/8/2017","6:20:00 PM","3000","678","2322","23"
"9/8/2017","6:25:00 PM","3000","1547","1453","52"
"9/8/2017","6:30:00 PM","3000","1636","1364","55"
"9/8/2017","6:35:00 PM","3000","1070","1930","36"
"9/8/2017","6:40:00 PM","3000","545","2455","18"
"9/8/2017","6:45:00 PM","3000","1883","1117","63"
"9/8/2017","6:50:00 PM","3000","1059","1941","35"
"9/8/2017","6:55:00 PM","3000","1271","1729","42"
"9/8/2017","7:00:00 PM","3000","829","2171","28"
"9/8/2017","7:05:00 PM","3000","1432","1568","48"
"9/8/2017","7:10:00 PM","3000","2130","870","71"
"9/8/2017","7:15:00 PM","3000","1087","1913","36"
"9/8/2017","7:20:00 PM","3000","521","2479","17"
"9/8/2017","7:25:00 PM","3000","520","2480","17"
"9/8/2017","7:30:00 PM","3000","2591","409","86"
"9/8/2017","7:35:00 PM","3000","732","2268","24"
"9/8/2017","7:40:00 PM","3000","2345","655","78"
"9/8/2017","7:45:00 PM","3000","1483","1517","49"
"9/8/2017","7:50:00 PM","3000","500","2500","17"
"9/8/2017","7:55:00 PM","3000","2405","595","80"
"9/8/2017","8:00:00 PM","3000","2288","712","76"
"9/8/2017","8:05:00 PM","3000","2523","477","84"
"9/8/2017","8:10:00 PM","3000","1975","1025","66"
"9/8/2017","8:15:00 PM","3000","1003","1997","33"
"9/8/2017","8:20:00 PM","3000","1414","1586","47"
"9/8/2017","8:25:00 PM","3000","1701","1299","57"
"9/8/2017","8:30:00 PM","3000","2132","868","71"
"9/8/2017","8:35:00 PM","3000","1650","1350","55"
"9/8/2017","8:40:00 PM","3000","2449","551","82"
"9/8/2017","8:45:00 PM","3000","570","2430","19"
"9/8/2017","8:50:00 PM","3000","1556","1444","52"
"9/8/2017","8:55:00 PM","3000","1048","1952","35"
"9/8/2017","9:00:00 PM","3000","1960","1040","65"
"9/8/2017","9:05:00 PM","3000","1799","1201","60"
"9/8/2017","9:10:00 PM","3000","899","2101","30"
"9/8/2017","9:15:00 PM","3000","2230","770","74"
"9/8/2017","9:20:00 PM","3000","2469","531","82"
"9/8/2017","9:25:00 PM","3000","785","2215","26"
"9/8/2017","9:30:00 PM","3000","2307","693","77"
"9/8/2017","9:35:00 PM","3000","1976","1024","66"
"9/8/2017","9:40:00 PM","3000","814","2186","27"
"9/8/2017","9:45:00 PM","3000","563","2437","19"
"9/8/2017","9:50:00 PM","3000","2697","303","90"
"9/8/2017","9:55:00 PM","3000","2421","579","81"
"9/8/2017","10:00:00 PM","3000","1208","1792","40"
"9/8/2017","10:05:00 PM","3000","2033","967","68"
"9/8/2017","10:10:00 PM","3000","1365","1635","46"
"9/8/2017","10:15:00 PM","3000","995","2005","33"
"9/8/2017","10:20:00 PM","3000","599","2401","20"
"9/8/2017","10:25:00 PM","3000","1548","1452","52"
"9/8/2017","10:30:00 PM","3000","2689","311","90"
"9/8/2017","10:35:00 PM","3000","851","2149","28"
"9/8/2017","10:40:00 PM","3000","970","2030","32"
"9/8/2017","10:45:00 PM","3000","2441","559","81"
"9/8/2017","10:50:00 PM","3000","1753","1247","58"
"9/8/2017","10:55:00 PM","3000","1019","1981","34"
"9/8/2017","11:00:00 PM","3000","2459","541","82"
"9/8/2017","11:05:00 PM","3000","1538","1462","51"
"9/8/2017","11:10:00 PM","3000","682","2318","23"
